"Title"	"Title_Link"	"Duration"	"View"	"Sub"	"Likes"	"Dislikes"	"Date"	"Description"
"353"	"Flavahz Crew | World of Dance Live | Universal City Walk | #SXSTV"	"/watch?v=KhqlPWdXNTw"	242	46551	47827	480	6	15950	"Flavahz Crew | World of Dance Live | Universal City Walk | Step x Step Flavahz Crew performed at World of Dance Live Universal City Walk on Saturday night in front of tons of fans! An homage to female rappers with choreography by none other than Willdabeast Adams, the ladies killed it once again! FLAVAHZ:http://www.facebook.com/FLAVAHZcrewhttp://www.youtube.com/FLAVAHZcrew/World of Dance:https://www.facebook.com/worldofdance...http://www.worldofdance.com/STEP x STEP DANCE: Uniting Dancers Around The WorldSXSONLINE â¢ http://bit.ly/sRRDwKSXSAPP â¢ http://bit.ly/15pRgbnSXSYOUTUBE â¢ http://bit.ly/10PRnetSXSYOUTUBE â¢ http://bit.ly/L3XtziSXSTWITTER â¢ http://bit.ly/YlrEcgSXSFACEBOOK â¢ http://on.fb.me/VYnmoN"
"354"	"World of Dance New York 2012: Those Guys"	"/watch?v=r26ri1Dr1Oc"	244	46127	489821	958	7	15490	"Special performance featuring Anthony Lee of the Kinjaz, Lawrence Devera, Chad Mayate, and Charles Nguyen of Poreotics, and JR Aquino of YTF.Stay tuned for all of our amazing news by going to http://www.worldofdance.com/ for the latest on our mobile app, website, merchandise, and tour.Support the movement. Subscribe here.www.youtube.com/worldofdancetourFollow us on Twitter and like us on Facebook:https://twitter.com/#!/worldofdancehttps://www.facebook.com/worldofdance...For more videos like this go to:http://www.worldofdance.com/"
"355"	"Jabbawockeez | World of Dance Tour Bay Area '14 | Solano Fairgrounds #WODBay '14  Sat Aug 16th 2014"	"/watch?v=-bWdW6LBtWY"	78	46272	489821	696	4	16262	"World of Dance Tour Bay Area 2014 - Solano Fairgrounds #WODBay '14  Saturday August 16th 2014$5 Off with Discount Promo Code  JBWKZYTTickets now at http://worldofdance.com/tourEnter to win a SIMPLEmobile Speed Pass for the Meet & Greet as well as a ticket through http://worldofdance.com/simplemobileWith performances byJabbawockeezRoyal FamilyEllen Kim8 FlavahzDavid MooreMarlee HightowerBeau FournierRicky Coleand more.....!#WODLifestyle - Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/storeSupport the movement. Subscribe here.https://www.youtube.com/worldofdanceFollow us on Twitter, Instagram and like us on Facebook:https://twitter.com/worldofdancehttps://instagram.com/worldofdancehttps://www.facebook.com/worldofdanceFor more dance news, tour info, and videos like this, go to:http://www.worldofdance.com/"
"356"	"Chachi Gonzales fan questions at 2013 World of Dance LA Part 2"	"/watch?v=XYk4VyFMu1c"	369	46053	99208	520	9	15802	"Pacific Rim Video covers the 2013 World of Dance Los Angeles event held at the Los Angeles Convention Center on Saturday, April 6, 2013. PRV correspondent Chris Trondsen poses fan questions to Chachi Gonzales.Clip produced by Peter Gonzaga @petergonzagaPhotography by Sthanlee B. Mirador @sthanlee and Tony Docuyanan @_toekneedeeProduction Assistant Madison NorquistAdditional correspondent: Alex \"BGirl\" Shorty Welch @bgirlshortySubscribe to World of Dance Youtube at http://youtube.com/worldofdancehttp://instagram/pacificrimvideoFollow us on twitter at http://twitter.com/pacificrimvideoLike us on Facebook at http://pacificrimvideopressCheck out our photo gallery at http://pacificrimphotopress.com"
"357"	"Poreotics | World of Dance Live | Universal City Walk | Step x Step"	"/watch?v=G-FRcGaI5Ww"	313	45956	47827	258	6	15965	"Poreotics performed at World of Dance Live Universal City Walk a few weekends back in front of thousands of fans! Check out their epic performance.World of Dance:https://www.facebook.com/worldofdance...http://www.worldofdance.com/STEP x STEP DANCE: Uniting Dancers Around The WorldSXSONLINE â¢ http://bit.ly/sRRDwKSXSAPP â¢ http://bit.ly/15pRgbnSXSYOUTUBE â¢ http://bit.ly/10PRnetSXSYOUTUBE â¢ http://bit.ly/L3XtziSXSTWITTER â¢ http://bit.ly/YlrEcgSXSFACEBOOK â¢ http://on.fb.me/VYnmoN"
"358"	"World Of Dance WOD '08 Power Move Battle R1"	"/watch?v=NY7SVnkdkUU"	272	45863	27	41	1	13966	"World Of Dance 2008 Power Move Battle Round 1"
"359"	"Lil Rock | 2nd Place - Junior Divison | World of Dance Montreal 2015 #WODMTL"	"/watch?v=GO9oymxI1fU"	189	45943	489821	624	8	16493	"Dance Videos FIRST at the new http://WORLDOFDANCE.COM #worldofdance Like it! Share it!#WODLifestyle â Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/storeSupport the movement. http://worldofdance.comÂ» Connect with WODFacebook â http://www.facebook.com/worldofdance Instagram â http://www.instagram.com/worldofdanceTwitter â http://twitter.com/worldofdanceWebsite â http://www.worldofdance.com/"
"360"	"Larry (Les Twins) - World Of Dance NYC 05.28.2011"	"/watch?v=mpqCiJjrj_s"	73	45159	236	188	2	15351	"*video is not mine*"
"361"	"Sorah Yang | FRONTROW | World of Dance #WODBay '14"	"/watch?v=kntUl8x1soM"	144	45215	489821	1118	6	16308	"Dance Videos FIRST at the newhttp://WORLDOFDANCE.COM#worldofdance Like it! Share it!#WODLifestyle -- Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/storeSupport the movement. Subscribe here.https://www.youtube.com/worldofdanceFollow us on Twitter, Instagram and like us on Facebook:https://twitter.com/worldofdancehttps://instagram.com/worldofdancehttps://www.facebook.com/worldofdance...For more dance news, tour info, and videos like this, go to:http://www.worldofdance.com/"
"362"	"8 Flavahz || World of Dance Houston 8/24/13"	"/watch?v=i6mBsns2MAk"	200	45166	44	276	6	15942	"#WODHtown"
"363"	"World of Dance Bay Area feat. Tight Eyez & Street Kingdom ABDC Krump Dancers"	"/watch?v=R3isu5rh0VA"	67	45001	489821	307	5	15198	"World of Dance Tour is coming to the Bay Area near San Francisco. Every show has it's unforgettable performances so catch it live and be a part of the World of Dance experience. Get your tickets now at www.worldofdance.com/events. America's Best Dance Crew Season 6 Street Kingdom coming to World of Dance Bay Area 08/20/2011Location: Solano County Fairgrounds. 900 Fairgrounds Drive. Vallejo, CA. 94589You don't want to miss this hard hitting street dancing called KRUMP revolutionizing the dance scene. Video of FULL GET OFF SESSION COMING SOON!!!Don't forget to SUBSCRIBE to our channel and support the movement.Filmed by Russo Mutuc and Justin Carrillo. Edited by Justin Carrillo and Israel Carbajal. Directed by Rod Jonas.www.twitter.com/rodjonaswww.twitter.com/TOTCollectiveintro music by esta find him at:http://www.youtube.com/user/eklipz95NO COPYRIGHT INFRINGEMENT FOR INSPIRATIONAL USE ONLY."
"364"	"Charlize Glass of 8 Flavahz  Interview at World of Dance LA"	"/watch?v=bMnAgWJHdCE"	171	44417	10195	264	6	15802	"I attended the World of Dance Convention in Los Angeles and had the chance to interview Charlize from 8 Flavahz along with her friend Asia Monet Ray!  We had a great time talking about dance, clothes, and fans.  Please watch and show your support via the following sites!http://www.worldofdance.comhttp://www.twitter.com/charlizey1http://www.twitter.com/asiamonetray"
"365"	"U4RIA 1st Place | World of Dance Orlando #WODFL '14"	"/watch?v=yjvqI-aKN1s"	377	44089	489821	918	13	16190	"U4RIA | World of Dance Orlando #WODFL '14#WODLifestyle - Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/storeFor more dance news, tour info, and videos like this, go to:http://www.worldofdance.com/Follow us on Twitter, Instagram and like us on Facebook:https://twitter.com/worldofdancehttps://instagram.com/worldofdancehttps://www.facebook.com/worldofdanceSupport the movement. Subscribe here.https://www.youtube.com/worldofdance"
"366"	"World of Dance Vancouver  - Future Funk"	"/watch?v=I1U1qiwq1kc"	315	43969	78	112	4	15151	"Bboy Bailrock & Baby Boogaloo June 25th, 2011 @ UBC Memorial Gymnasium"
"367"	"World of Dance Chicago 2013 | Megan Batoon | @MeganBatoon @worldofdance #WODCHI"	"/watch?v=Cf3ox-xrVl8"	167	43541	150	536	9	16027	"Here is Megan Batoon! She is an amazing choreographer/dancer. She has some awesome videos on her Youtube channel, so go check that out! And this is the first year shes danced for Chicago!Song she performed to:Wrecking Ball by Miley CyrusWrecking Ball (CAKED UP Remix) by Miley CyrusGo follow her!@MeganBatoonwww.youtube.com/user/MeganBatoonAnd of course follow World of Dance on Twitter and check out their Youtube account!@worldofdancehttps://www.youtube.com/user/WORLDOFD..."
"368"	"Tori Kelly ft. Ian Eastwood | Paper Hearts | World of Dance #WODLA '14"	"/watch?v=-239ugcqpGg"	229	43327	489821	1091	8	16199	"Tori Kelly ft. Ian Eastwood | Paper Hearts | World of Dance #WODLA '14Dance Videos FIRST at the newhttp://WORLDOFDANCE.COM#WODLifestyle - Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/storeSupport the movement. Subscribe here.https://www.youtube.com/worldofdanceFollow us on Twitter, Instagram and like us on Facebook:https://twitter.com/worldofdancehttps://instagram.com/worldofdancehttps://www.facebook.com/worldofdance...For more dance news, tour info, and videos like this, go to:http://www.worldofdance.com/Download the 'Foreword' EP on iTunes:http://smarturl.it/TKForeword Official video for Tori Kelly's \"Paper Hearts.\"Follow Tori:http://twitter.com/torikellyhttp://facebook.com/torikellymusichttp://instagram.com/torikellyhttp://youtube.com/torikellyhttp://torikellymusic.com"
"369"	"World of Dance LA 2012: 1st Place Youth Div 3-23 Area Kids"	"/watch?v=nUpiU8_Sx4o"	509	43257	489821	761	17	15440	"Stay tuned for all of our amazing news by going to http://www.worldofdance.com/ for the latest on our mobile app, website, merchandise, and tour.Support the movement. Subscribe here.www.youtube.com/worldofdancetourFollow us on Twitter and like us on Facebook:https://twitter.com/#!/worldofdancehttps://www.facebook.com/worldofdance...For more videos like this go to:http://www.worldofdance.com/"
"370"	"World of Dance Tour: Poreotics"	"/watch?v=Plb2fw938rs"	366	43186	212	196	5	14521	"World of Dance Tour San Mateo CA October 3Poreotics choreo"
"371"	"Flavahz | World of Dance Bay Area 2014 #WODBAY"	"/watch?v=x0CtUjHzz1o"	255	43521	489821	620	11	16304	"Flavahz | World of Dance Bay Area 2014 #WODBAY Dance Videos FIRST at the newhttp://WORLDOFDANCE.COM#worldofdance Like it! Share it!#WODLifestyle -- Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/storeSupport the movement. Subscribe here.https://www.youtube.com/worldofdanceFollow us on Twitter, Instagram and like us on Facebook:https://twitter.com/worldofdancehttps://instagram.com/worldofdancehttps://www.facebook.com/worldofdance...For more dance news, tour info, and videos like this, go to:http://www.worldofdance.com/"
"372"	"Beat Freaks Perform at World of Dance"	"/watch?v=Ubk_MKgW4Qw"	452	42931	99208	281	16	14339	"Last night was an overwhelming success for the World of Dance Tour in Pomona, CA. The highlight of the night included this performance of The Beat Freaks performance captured by our new video crew member/journalist of Pacific Rim Video Melissa Harrison."
"373"	"Kat Deluna Battle with audience dancers | World Of Dance New York 2011 | Sharp Edge Events"	"/watch?v=X2ov6dE5BF4"	268	42941	4857	199	2	15136	"Filmed and Edited by: Joseph Rivera (@directorjosephr)2nd angle footage courtesy of Allan Tabilas of NuevotecÂ© Sharp Edge Productions 2011Leaders in Music Video and Creative Productionhttp://www.SharpEdgeProductions.comhttp://www.DirectorJosephRivera.comhttp://www.nuevotec.com"
"374"	"2012 World of Dance Tour: LA Promo || Dance Competition || WorldofDance.com"	"/watch?v=e81LTWkqg2I"	77	42917	489821	481	1	15426	"World of Dance presents World of Dance Tour Los Angeles April 7th from 1pm to 11pm. This show is going to be amazing. With all the best talent in the industry today coming out to showcase their talent and support all the diamonds in the rough coming up in the game. Special thanks to all of our sponsors, vendors, and competitors. This couldn't happen without you. Stay tuned for more from your favorite dancer crews and freestyle dancers.Stay tuned for all of our amazing news by going to http://www.worldofdance.com/ for the latest on our mobile app, website, merchandise, and tour.Support the movement. Subscribe here.www.youtube.com/worldofdancetourFollow us on Twitter and like us on Facebook:https://twitter.com/#!/worldofdancehttps://www.facebook.com/worldofdance...For more videos like this go to:http://www.worldofdance.com/Music is \"Glitch Anthem\" by Cryptexhttp://www.cryptexofficial.com/ http://www.soundcloud.com/cryptexEdited by Jonathan Shih and Rachel Moorer"
"375"	"SIMPLE Mobile Presents: Backstage Pass with Megan Batoon | World of Dance"	"/watch?v=7DXiwLxnF2w"	202	42841	489821	311	1	16268	"SIMPLE Mobile Presents... Backstage PassesJust like SIMPLE Mobile changes the game in wireless, dance changes the game for these talented individuals.As a proud sponsor of World of Dance, we're giving you a behind-the-scenes view of a few select dancers and how dance has created a unique opportunities of self-expression and stardom.Meet Megan Batoon, a dancer, choreographer, host and online personality. She hosts WOD weekly, as well as some of the live events of the World of Dance Tour, and hopes to inspire and stand as a role model for the upcoming generation of artists, comedians, dancers, and life-livers alike.Learn more about SIMPLE Mobile: http://www.simplemobile.comLearn more about #CYSCYG: http://www.changeyourgame.comLearn more about World of Dance: http://www.worldofdance.comFollow SIMPLE Mobile for game-changers, World of Dance coverage and more:http://www.facebook.com/SIMPLEMobilehttp://www.twitter.com/SIMPLEMobilehttp://www.instagram.com/SIMPLEMobile"
"376"	"Poreotics 2010 World of Dance Dallas TX America Best Dance Crew BBoy Pop & Lock"	"/watch?v=Kj33zIpwAaE"	225	42762	941	81	1	14734	"Poreotics 2010 World of Dance Dallas TX America Best Dance Crew BBoy Pop & LockThis is footage that we (Loyal K.N.G.) took when we attended the 2010 World of Dance event in Dallas, TX, of Poreotics (America Best Dance Crew season 6 Champions)."
"377"	"Street Kingdom | World of Dance Industry Awards 2014"	"/watch?v=orQ6osDAGfQ"	310	42766	489821	537	9	16104	"World of Dance Industry Awards 2014 #WODLifestyle - Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/storeSupport the movement. Subscribe here.https://www.youtube.com/worldofdanceFollow us on Twitter, Instagram and like us on Facebook:https://twitter.com/worldofdancehttps://instagram.com/worldofdancehttps://www.facebook.com/worldofdance...For more dance news, tour info, and videos like this, go to:http://www.worldofdance.com/"
"378"	"Dumbfoundead Wax Music Video Shoot, World of Dance, & DSPORT shoot vlog"	"/watch?v=tiIMwzHtiVI"	162	42682	219249	192	24	15455	"Here is my vlog at the dumbfounded wax music video shoot, world of dance and DSPORT magazine cover shootSTORE: http://arikasato.bigcartel.comInstagram: http://www.instagram.com/arikasatoTwitter: http://www.twitter.com/arikasatoFacebook: http://www.Facebook.com/arikasatoTumblr: http://arikasato.tumblr.comWebsite: http://www.ArikaSato.comFAN MAIL send to:Arika SatoP.O. Box 5460 Beverly Hills, CA 90209"
"379"	"Prepix | FRONTROW | World of Dance #WODLA '14"	"/watch?v=oqMxOwcfJe0"	364	42620	489821	557	34	16179	"Prepix| FRONTROW | World of Dance #WODLA '14#WODFRONTROW#WODLifestyle - Make sure to pick up the latest World of Dance Merchandise and Apparel now at http://www.worldofdance.com/storeSupport the movement. Subscribe here.https://www.youtube.com/worldofdanceFollow us on Twitter, Instagram and like us on Facebook:https://twitter.com/worldofdancehttps://instagram.com/worldofdancehttps://www.facebook.com/worldofdance...For more dance news, tour info, and videos like this, go to:http://www.worldofdance.com/"
"380"	"Les Twins World Of Dance Las Vegas 2v2 all styles battle.1"	"/watch?v=hwNvouVvpj8"	59	43373	57	237	3	16426	""
"381"	"World of Dance 2011 | EXHIBITION | ATN vs Lil' John"	"/watch?v=eBqLfzGkK1I"	381	42446	84	43	1	15067	"World of Dance 2011EXHIBITION BATTLE4/2/11ATNvsLil' John"
"382"	"All.Young.All.Stars (1st Place) | World of Dance Montreal #WODMTL '13"	"/watch?v=0wSCCGEIRSM"	265	42356	489821	606	15	15741	"World of Dance Montreal 2013 // All.Young.All.Stars - 1st Place Youth Division Champions.Support the movement. Subscribe here.https://www.youtube.com/worldofdancetourFollow us on Twitter and like us on Facebook:https://twitter.com/#!/worldofdancehttps://www.facebook.com/worldofdance...For more dance news, tour info, and videos like this, go to:http://www.worldofdance.com/"
"383"	"Brotherhood | (1st Place JR) World of Dance Vancouver #WODVAN '13"	"/watch?v=qgbia4qfvLE"	170	42245	489821	837	8	15881	"Brotherhood | World of Dance VAN 2013Support the movement. Subscribe here.https://www.youtube.com/worldofdancetourFollow us on Twitter and like us on Facebook:https://twitter.com/#!/worldofdancehttps://www.facebook.com/worldofdance...For more dance news, tour info, and videos like this, go to:http://www.worldofdance.com/"
